"","NAME","YEAR","TEAM","TIME","DATE","MEETNAME","COURSE"
"3195","Crotteau, Matthew","SR-4","Franciscan (Ohio)","28:02.8","September  7, 2019
","Bethany Invitational","
BETHANY, WV
Bethany, WV 26032
  "
"3196","Donovan, Daniel","FR-1","Franciscan (Ohio)","28:11.0","September  7, 2019
","Bethany Invitational","
BETHANY, WV
Bethany, WV 26032
  "
"3197","Ozymy, Ryan","FR-1","Franciscan (Ohio)","29:16.9","September  7, 2019
","Bethany Invitational","
BETHANY, WV
Bethany, WV 26032
  "
"3198","KAY, AIDAN","FR","Franciscan (Ohio)","29:56.5","September  7, 2019
","Bethany Invitational","
BETHANY, WV
Bethany, WV 26032
  "
"3199","Sobus, Michael","SO-2","Franciscan (Ohio)","30:13.2","September  7, 2019
","Bethany Invitational","
BETHANY, WV
Bethany, WV 26032
  "
"3200","Syvertson, Easton","JR-3","Franciscan (Ohio)","32:15.8","September  7, 2019
","Bethany Invitational","
BETHANY, WV
Bethany, WV 26032
  "
"3201","Murphy, Matt","SR-4","Franciscan (Ohio)","38:08.0","September  7, 2019
","Bethany Invitational","
BETHANY, WV
Bethany, WV 26032
  "
"3202","Desany, Joseph","FR-1","Franciscan (Ohio)","38:20.7","September  7, 2019
","Bethany Invitational","
BETHANY, WV
Bethany, WV 26032
  "
"3203","Brooks, Riley","SO-2","Franciscan (Ohio)","39:09.5","September  7, 2019
","Bethany Invitational","
BETHANY, WV
Bethany, WV 26032
  "
"3204","Galligan, Liam","JR-3","Franciscan (Ohio)","24:37.4","August 30, 2019
","Fisher XC Invite Men's 8K","
Westminster (Pa.)
New Wilmington, PA 
  "
"3205","Borek, Mark","JR-3","Franciscan (Ohio)","25:37.0","August 30, 2019
","Fisher XC Invite Men's 8K","
Westminster (Pa.)
New Wilmington, PA 
  "
"3206","Daez, Miguel","FR-1","Franciscan (Ohio)","25:55.6","August 30, 2019
","Fisher XC Invite Men's 8K","
Westminster (Pa.)
New Wilmington, PA 
  "
"3207","Crotteau, Matthew","SR-4","Franciscan (Ohio)","26:47.3","August 30, 2019
","Fisher XC Invite Men's 8K","
Westminster (Pa.)
New Wilmington, PA 
  "
"3208","Donovan, Daniel","FR-1","Franciscan (Ohio)","26:53.9","August 30, 2019
","Fisher XC Invite Men's 8K","
Westminster (Pa.)
New Wilmington, PA 
  "
"3209","Sobus, Michael","SO-2","Franciscan (Ohio)","28:36.8","August 30, 2019
","Fisher XC Invite Men's 8K","
Westminster (Pa.)
New Wilmington, PA 
  "
"3210","Kay, Aidan","FR-1","Franciscan (Ohio)","29:12.5","August 30, 2019
","Fisher XC Invite Men's 8K","
Westminster (Pa.)
New Wilmington, PA 
  "
"3211","Syvertson, Easton","JR-3","Franciscan (Ohio)","30:54.2","August 30, 2019
","Fisher XC Invite Men's 8K","
Westminster (Pa.)
New Wilmington, PA 
  "
"3212","Murphy, Matt","SR-4","Franciscan (Ohio)","37:01.5","August 30, 2019
","Fisher XC Invite Men's 8K","
Westminster (Pa.)
New Wilmington, PA 
  "
"3213","Brooks, Riley","SO-2","Franciscan (Ohio)","37:36.1","August 30, 2019
","Fisher XC Invite Men's 8K","
Westminster (Pa.)
New Wilmington, PA 
  "
"3214","Desany, Joseph","FR-1","Franciscan (Ohio)","37:37.5","August 30, 2019
","Fisher XC Invite Men's 8K","
Westminster (Pa.)
New Wilmington, PA 
  "
"3215","Ozymy, Ryan","FR-1","Franciscan (Ohio)","DNF","August 30, 2019
","Fisher XC Invite Men's 8K","
Westminster (Pa.)
New Wilmington, PA 
  "
"3216","Aschale, Danny","SR-4","Connecticut College","25:06.2","November 23, 2019
","NCAA Division III Cross Country Championships","
E.P. Tom Sawyer Park
Louisville, KY 40203
  "
"3217","Aschale, Danny","SR-4","Connecticut College","25:22.1","November 16, 2019
","NCAA Division III New England Region Cross Country Championships","
Bowdoin
Brunswick, ME 
  "
"3218","Love, Jeffrey","FR-1","Connecticut College","26:00.8","November 16, 2019
","NCAA Division III New England Region Cross Country Championships","
Bowdoin
Brunswick, ME 
  "
"3219","Vazquez, Ben","SO-2","Connecticut College","26:37.7","November 16, 2019
","NCAA Division III New England Region Cross Country Championships","
Bowdoin
Brunswick, ME 
  "
"3220","Seigne, Colm","FR-1","Connecticut College","26:39.3","November 16, 2019
","NCAA Division III New England Region Cross Country Championships","
Bowdoin
Brunswick, ME 
  "
"3221","Carter, Matt","FR-1","Connecticut College","26:48.3","November 16, 2019
","NCAA Division III New England Region Cross Country Championships","
Bowdoin
Brunswick, ME 
  "
"3222","Baughman, Morgan","SO-2","Connecticut College","26:50.3","November 16, 2019
","NCAA Division III New England Region Cross Country Championships","
Bowdoin
Brunswick, ME 
  "
"3223","Milsark, Ethan","JR-3","Connecticut College","27:02.6","November 16, 2019
","NCAA Division III New England Region Cross Country Championships","
Bowdoin
Brunswick, ME 
  "
"3224","Aschale, Danny","SR-4","Connecticut College","25:45.7","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"3225","Love, Jeffrey","FR-1","Connecticut College","26:11.0","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"3226","Vazquez, Ben","SO-2","Connecticut College","26:55.0","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"3227","Milsark, Ethan","JR-3","Connecticut College","27:03.8","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"3228","Seigne, Colm","FR-1","Connecticut College","27:38.0","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"3229","Baughman, Morgan","SO-2","Connecticut College","27:38.1","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"3230","Carter, Matt","FR-1","Connecticut College","27:54.6","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"3231","Pollock, Stuart","SO-2","Connecticut College","27:59.1","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"3232","Brill-Weil, Jacob","SR-4","Connecticut College","28:05.8","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"3233","Notarnicola, Max","FR-1","Connecticut College","28:15.8","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"3234","Fuller, John","SO-2","Connecticut College","28:32.8","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"3235","Verstandig , Chris","FR-1","Connecticut College","28:52.0","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"3236","Gonzalez, Ricardo","FR-1","Connecticut College","29:06.1","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"3237","Crough, Spencer","JR-3","Connecticut College","29:27.2","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"3238","Walewski, Joseph","FR-1","Connecticut College","30:27.3","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"3239","Mullen, Adam","SO-2","Connecticut College","DNS","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"3240","Aschale, Danny","SR-4","Connecticut College","24:17.4","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"3241","Love, Jeffrey","FR-1","Connecticut College","24:59.4","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"3242","Milsark, Ethan","JR-3","Connecticut College","25:54.5","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"3243","Baughman, Morgan","SO-2","Connecticut College","26:36.0","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"3244","Seigne, Colm","FR-1","Connecticut College","26:39.6","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"3245","Vazquez, Ben","SO-2","Connecticut College","27:01.3","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"3246","Brill-Weil, Jacob","SR-4","Connecticut College","27:10.3","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"3247","Pollock, Stuart","SO-2","Connecticut College","27:17.5","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"3248","Verstandig , Chris","FR-1","Connecticut College","27:31.0","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"3249","Gonzalez, Ricardo","FR-1","Connecticut College","27:35.3","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"3250","Fuller, John","SO-2","Connecticut College","27:57.5","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"3251","Notarnicola, Max","FR-1","Connecticut College","28:02.9","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"3252","Walewski, Joseph","FR-1","Connecticut College","28:18.8","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"3253","Crough, Spencer","JR-3","Connecticut College","28:55.2","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"3254","Moskowitz, Isaac","SO-2","Connecticut College","29:13.3","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"3255","Boed, Finn","JR-3","Connecticut College","30:41.3","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"3256","Mullen, Adam","SO-2","Connecticut College","DNF","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"3257","Carter, Matt","FR-1","Connecticut College","DNS","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"3258","Vazquez, Ben","JR","Connecticut College","26:04.1","October  5, 2019
","Louisville Classic","
E.P. Tom Sawyer State Park
Louisville, KY 
  "
"3259","Verstandig , Chris","SO","Connecticut College","27:18.9","October  5, 2019
","Louisville Classic","
E.P. Tom Sawyer State Park
Louisville, KY 
  "
"3260","Aschale, Danny","SR","Connecticut College","24:39.8","October  5, 2019
","Louisville Classic","
E.P. Tom Sawyer State Park
Louisville, KY 
  "
"3261","Love, Jeffrey","SO","Connecticut College","25:03.9","October  5, 2019
","Louisville Classic","
E.P. Tom Sawyer State Park
Louisville, KY 
  "
"3262","Seigne, Colm","SO","Connecticut College","26:00.0","October  5, 2019
","Louisville Classic","
E.P. Tom Sawyer State Park
Louisville, KY 
  "
"3263","Brill-Weil, Jacob","SR","Connecticut College","26:22.0","October  5, 2019
","Louisville Classic","
E.P. Tom Sawyer State Park
Louisville, KY 
  "
"3264","Milsark, Ethan","SR","Connecticut College","26:31.4","October  5, 2019
","Louisville Classic","
E.P. Tom Sawyer State Park
Louisville, KY 
  "
"3265","Carter, Matt","SO","Connecticut College","26:32.5","October  5, 2019
","Louisville Classic","
E.P. Tom Sawyer State Park
Louisville, KY 
  "
"3266","Baughman, Morgan","JR","Connecticut College","27:20.6","October  5, 2019
","Louisville Classic","
E.P. Tom Sawyer State Park
Louisville, KY 
  "
"3267","Pollock, Stuart","SO-2","Connecticut College","28:04.2","October  5, 2019
","TriState Invitational at CCRI","
Flanagan Campus
1762 Luisquisset Pike
Lincoln, RI 02865
  "
"3268","Fuller, John","SO-2","Connecticut College","28:15.1","October  5, 2019
","TriState Invitational at CCRI","
Flanagan Campus
1762 Luisquisset Pike
Lincoln, RI 02865
  "
"3269","Notarnicola, Max","FR-1","Connecticut College","28:39.3","October  5, 2019
","TriState Invitational at CCRI","
Flanagan Campus
1762 Luisquisset Pike
Lincoln, RI 02865
  "
"3270","Walewski, Joseph","FR-1","Connecticut College","29:14.9","October  5, 2019
","TriState Invitational at CCRI","
Flanagan Campus
1762 Luisquisset Pike
Lincoln, RI 02865
  "
"3271","Crough, Spencer","JR-3","Connecticut College","29:29.9","October  5, 2019
","TriState Invitational at CCRI","
Flanagan Campus
1762 Luisquisset Pike
Lincoln, RI 02865
  "
"3272","Mullen, Adam","SO-2","Connecticut College","29:30.8","October  5, 2019
","TriState Invitational at CCRI","
Flanagan Campus
1762 Luisquisset Pike
Lincoln, RI 02865
  "
"3273","Moskowitz, Isaac","SO-2","Connecticut College","31:11.3","October  5, 2019
","TriState Invitational at CCRI","
Flanagan Campus
1762 Luisquisset Pike
Lincoln, RI 02865
  "
"3274","Boed, Finn","JR-3","Connecticut College","31:17.2","October  5, 2019
","TriState Invitational at CCRI","
Flanagan Campus
1762 Luisquisset Pike
Lincoln, RI 02865
  "
"3275","Aschale, Danny","SR-4","Connecticut College","27:04.8","September 28, 2019
","Williams College  Purple Valley XC Invite","
Mt Greylock High School
Williamstown, MA 
  "
"3276","Love, Jeffrey","FR-1","Connecticut College","27:19.2","September 28, 2019
","Williams College  Purple Valley XC Invite","
Mt Greylock High School
Williamstown, MA 
  "
"3277","Milsark, Ethan","JR-3","Connecticut College","27:56.3","September 28, 2019
","Williams College  Purple Valley XC Invite","
Mt Greylock High School
Williamstown, MA 
  "
"3278","Carter, Matt","FR-1","Connecticut College","28:03.8","September 28, 2019
","Williams College  Purple Valley XC Invite","
Mt Greylock High School
Williamstown, MA 
  "
"3279","Seigne, Colm","FR-1","Connecticut College","28:21.3","September 28, 2019
","Williams College  Purple Valley XC Invite","
Mt Greylock High School
Williamstown, MA 
  "
"3280","Baughman, Morgan","SO-2","Connecticut College","28:34.7","September 28, 2019
","Williams College  Purple Valley XC Invite","
Mt Greylock High School
Williamstown, MA 
  "
"3281","Brill-Weil, Jacob","SR-4","Connecticut College","29:09.4","September 28, 2019
","Williams College  Purple Valley XC Invite","
Mt Greylock High School
Williamstown, MA 
  "
"3282","Pollock, Stuart","SO-2","Connecticut College","29:39.4","September 28, 2019
","Williams College  Purple Valley XC Invite","
Mt Greylock High School
Williamstown, MA 
  "
"3283","Fuller, John","SO-2","Connecticut College","29:44.9","September 28, 2019
","Williams College  Purple Valley XC Invite","
Mt Greylock High School
Williamstown, MA 
  "
"3284","Vazquez, Ben","SO-2","Connecticut College","30:31.9","September 28, 2019
","Williams College  Purple Valley XC Invite","
Mt Greylock High School
Williamstown, MA 
  "
"3285","Walewski, Joseph","FR-1","Connecticut College","31:39.6","September 28, 2019
","Williams College  Purple Valley XC Invite","
Mt Greylock High School
Williamstown, MA 
  "
"3286","Mullen, Adam","SO-2","Connecticut College","31:49.5","September 28, 2019
","Williams College  Purple Valley XC Invite","
Mt Greylock High School
Williamstown, MA 
  "
"3287","Crough, Spencer","JR-3","Connecticut College","32:10.6","September 28, 2019
","Williams College  Purple Valley XC Invite","
Mt Greylock High School
Williamstown, MA 
  "
"3288","Moskowitz, Isaac","SO-2","Connecticut College","32:20.6","September 28, 2019
","Williams College  Purple Valley XC Invite","
Mt Greylock High School
Williamstown, MA 
  "
"3289","Boed, Finn","JR-3","Connecticut College","33:28.7","September 28, 2019
","Williams College  Purple Valley XC Invite","
Mt Greylock High School
Williamstown, MA 
  "
"3290","Verstandig , Chris","FR-1","Connecticut College","DNF","September 28, 2019
","Williams College  Purple Valley XC Invite","
Mt Greylock High School
Williamstown, MA 
  "
"3291","Gonzalez, Ricardo","FR-1","Connecticut College","DNS","September 28, 2019
","Williams College  Purple Valley XC Invite","
Mt Greylock High School
Williamstown, MA 
  "
"3292","Simensky, Josh","SR-4","Connecticut College","DNS","September 28, 2019
","Williams College  Purple Valley XC Invite","
Mt Greylock High School
Williamstown, MA 
  "
"3293","Aschale, Danny","SR-4","Connecticut College","25:45.7","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"3294","Love, Jeffrey","FR-1","Connecticut College","26:11.0","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"3295","Vazquez, Ben","SO-2","Connecticut College","26:55.0","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"3296","Milsark, Ethan","JR-3","Connecticut College","27:03.8","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"3297","Seigne, Colm","FR-1","Connecticut College","27:38.0","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"3298","Baughman, Morgan","SO-2","Connecticut College","27:38.1","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"3299","Carter, Matt","FR-1","Connecticut College","27:54.6","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"3300","Pollock, Stuart","SO-2","Connecticut College","27:59.1","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"3301","Brill-Weil, Jacob","SR-4","Connecticut College","28:05.8","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"3302","Notarnicola, Max","FR-1","Connecticut College","28:15.8","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"3303","Fuller, John","SO-2","Connecticut College","28:32.8","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"3304","Verstandig , Chris","FR-1","Connecticut College","28:52.0","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"3305","Gonzalez, Ricardo","FR-1","Connecticut College","29:06.1","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
