"","NAME","YEAR","TEAM","TIME","DATE","MEETNAME","COURSE"
"1645","Wright, Calum","SR-4","Rhodes","28:34.7","September 29, 2018
","Louisville Classic","
E.P. Tom Sawyer Park
Louisville, KY 40241
  "
"1646","Tiemann, Jacob","?","Rhodes","28:57.1","September 29, 2018
","Louisville Classic","
E.P. Tom Sawyer Park
Louisville, KY 40241
  "
"1647","McTaggart, Alex","SR-4","Rhodes","29:34.0","September 29, 2018
","Louisville Classic","
E.P. Tom Sawyer Park
Louisville, KY 40241
  "
"1648","Fusco, Brendan","FR-1","Rhodes","30:39.8","September 29, 2018
","Louisville Classic","
E.P. Tom Sawyer Park
Louisville, KY 40241
  "
"1649","Freyaldenhoven, Toler","JR-3","Rhodes","25:45.3","September 15, 2018
","Rhodes College Cross Country Invitational","
Rhodes' Shelby Farms Course
Memphis, TN 38112
  "
"1650","Fields, Spencer","SR-4","Rhodes","26:10.0","September 15, 2018
","Rhodes College Cross Country Invitational","
Rhodes' Shelby Farms Course
Memphis, TN 38112
  "
"1651","Voehler, Dominic","SR-4","Rhodes","26:14.3","September 15, 2018
","Rhodes College Cross Country Invitational","
Rhodes' Shelby Farms Course
Memphis, TN 38112
  "
"1652","Freeman, Benjamin","JR-3","Rhodes","27:02.7","September 15, 2018
","Rhodes College Cross Country Invitational","
Rhodes' Shelby Farms Course
Memphis, TN 38112
  "
"1653","Stevens, Reece","SR-4","Rhodes","27:07.5","September 15, 2018
","Rhodes College Cross Country Invitational","
Rhodes' Shelby Farms Course
Memphis, TN 38112
  "
"1654","Hearn, Adam","SR-4","Rhodes","27:36.1","September 15, 2018
","Rhodes College Cross Country Invitational","
Rhodes' Shelby Farms Course
Memphis, TN 38112
  "
"1655","Briant, Jared","FR-1","Rhodes","28:45.9","September 15, 2018
","Rhodes College Cross Country Invitational","
Rhodes' Shelby Farms Course
Memphis, TN 38112
  "
"1656","Raines, Will","SR-4","Rhodes","29:02.7","September 15, 2018
","Rhodes College Cross Country Invitational","
Rhodes' Shelby Farms Course
Memphis, TN 38112
  "
"1657","Jackson, Kris","SO-2","Rhodes","29:41.0","September 15, 2018
","Rhodes College Cross Country Invitational","
Rhodes' Shelby Farms Course
Memphis, TN 38112
  "
"1658","Griffith, Ben","JR-3","Rhodes","30:20.2","September 15, 2018
","Rhodes College Cross Country Invitational","
Rhodes' Shelby Farms Course
Memphis, TN 38112
  "
"1659","Dewitt, Harry","JR-3","Rhodes","30:27.9","September 15, 2018
","Rhodes College Cross Country Invitational","
Rhodes' Shelby Farms Course
Memphis, TN 38112
  "
"1660","Ellenberger, Mark","FR-1","Rhodes","30:35.3","September 15, 2018
","Rhodes College Cross Country Invitational","
Rhodes' Shelby Farms Course
Memphis, TN 38112
  "
"1661","Fusco, Brendan","FR-1","Rhodes","30:54.1","September 15, 2018
","Rhodes College Cross Country Invitational","
Rhodes' Shelby Farms Course
Memphis, TN 38112
  "
"1662","Wright, Calum","SR-4","Rhodes","31:18.7","September 15, 2018
","Rhodes College Cross Country Invitational","
Rhodes' Shelby Farms Course
Memphis, TN 38112
  "
"1663","McTaggart, Alex","SR-4","Rhodes","31:25.4","September 15, 2018
","Rhodes College Cross Country Invitational","
Rhodes' Shelby Farms Course
Memphis, TN 38112
  "
"1664","Tiemann, Jacob","JR-3","Rhodes","31:43.5","September 15, 2018
","Rhodes College Cross Country Invitational","
Rhodes' Shelby Farms Course
Memphis, TN 38112
  "
"1665","Hazelwood, Ben","FR-1","Rhodes","DNF","September 15, 2018
","Rhodes College Cross Country Invitational","
Rhodes' Shelby Farms Course
Memphis, TN 38112
  "
"1666","Singh, Andrew","SO-2","Carnegie Mellon","25:31.0","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"1667","Mhatre, Aaditya","SR-4","Carnegie Mellon","25:40.4","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"1668","Mitchell, William","SR-4","Carnegie Mellon","25:46.3","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"1669","Kalapos, Josh","JR-3","Carnegie Mellon","25:58.2","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"1670","Obroin, Michael","FR-1","Carnegie Mellon","26:02.8","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"1671","Walsh, Liam","JR-3","Carnegie Mellon","26:03.7","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"1672","Karee, Matthew","SO-2","Carnegie Mellon","26:28.0","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"1673","Mhatre, Aaditya","SR-4","Carnegie Mellon","26:13.0","November 10, 2018
","NCAA Division III Mideast Region Cross Country Championships","
DeSales University
Center Valley, PA 18034
  "
"1674","Obroin, Michael","FR-1","Carnegie Mellon","26:16.5","November 10, 2018
","NCAA Division III Mideast Region Cross Country Championships","
DeSales University
Center Valley, PA 18034
  "
"1675","Kalapos, Josh","JR-3","Carnegie Mellon","26:21.3","November 10, 2018
","NCAA Division III Mideast Region Cross Country Championships","
DeSales University
Center Valley, PA 18034
  "
"1676","Singh, Andrew","SO-2","Carnegie Mellon","26:33.4","November 10, 2018
","NCAA Division III Mideast Region Cross Country Championships","
DeSales University
Center Valley, PA 18034
  "
"1677","Mitchell, William","SR-4","Carnegie Mellon","26:44.0","November 10, 2018
","NCAA Division III Mideast Region Cross Country Championships","
DeSales University
Center Valley, PA 18034
  "
"1678","Karee, Matthew","SO-2","Carnegie Mellon","26:54.7","November 10, 2018
","NCAA Division III Mideast Region Cross Country Championships","
DeSales University
Center Valley, PA 18034
  "
"1679","PAI, NAVEEN","SO","Carnegie Mellon","27:33.6","November 10, 2018
","NCAA Division III Mideast Region Cross Country Championships","
DeSales University
Center Valley, PA 18034
  "
"1680","Singh, Andrew","SO-2","Carnegie Mellon","25:50.2","October 28, 2018
","2018 UAA Cross Country Championships","
Wayne E. Dannehl National Cross Country
Somers, WI 60637
  "
"1681","Mhatre, Aaditya","SR-4","Carnegie Mellon","25:53.1","October 28, 2018
","2018 UAA Cross Country Championships","
Wayne E. Dannehl National Cross Country
Somers, WI 60637
  "
"1682","Kalapos, Josh","JR-3","Carnegie Mellon","26:03.3","October 28, 2018
","2018 UAA Cross Country Championships","
Wayne E. Dannehl National Cross Country
Somers, WI 60637
  "
"1683","Pai, Naveen","SO-2","Carnegie Mellon","26:06.6","October 28, 2018
","2018 UAA Cross Country Championships","
Wayne E. Dannehl National Cross Country
Somers, WI 60637
  "
"1684","Obroin, Michael","FR-1","Carnegie Mellon","26:06.8","October 28, 2018
","2018 UAA Cross Country Championships","
Wayne E. Dannehl National Cross Country
Somers, WI 60637
  "
"1685","Karee, Matthew","SO-2","Carnegie Mellon","26:06.8","October 28, 2018
","2018 UAA Cross Country Championships","
Wayne E. Dannehl National Cross Country
Somers, WI 60637
  "
"1686","Mitchell, William","SR-4","Carnegie Mellon","26:22.9","October 28, 2018
","2018 UAA Cross Country Championships","
Wayne E. Dannehl National Cross Country
Somers, WI 60637
  "
"1687","Walsh, Liam","JR-3","Carnegie Mellon","26:37.4","October 28, 2018
","2018 UAA Cross Country Championships","
Wayne E. Dannehl National Cross Country
Somers, WI 60637
  "
"1688","Yukevich, Evan","JR-3","Carnegie Mellon","27:15.8","October 28, 2018
","2018 UAA Cross Country Championships","
Wayne E. Dannehl National Cross Country
Somers, WI 60637
  "
"1689","Moore, Jared","SR-4","Carnegie Mellon","27:30.7","October 28, 2018
","2018 UAA Cross Country Championships","
Wayne E. Dannehl National Cross Country
Somers, WI 60637
  "
"1690","Kalapos, Josh","JR-3","Carnegie Mellon","25:13.6","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"1691","Singh, Andrew","SO-2","Carnegie Mellon","25:38.0","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"1692","Mhatre, Aaditya","SR-4","Carnegie Mellon","25:46.9","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"1693","Mitchell, William","SR-4","Carnegie Mellon","25:48.0","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"1694","Pai, Naveen","SO-2","Carnegie Mellon","25:50.7","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"1695","Karee, Matthew","SO-2","Carnegie Mellon","25:55.3","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"1696","Yukevich, Evan","JR-3","Carnegie Mellon","26:13.4","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"1697","Moore, Jared","SR-4","Carnegie Mellon","26:17.2","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"1698","Branch-Shaw, Harrison","JR-3","Carnegie Mellon","26:27.9","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"1699","Karur, Naren","FR-1","Carnegie Mellon","26:29.3","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"1700","Hartshorne, Hunter","JR-3","Carnegie Mellon","26:37.7","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"1701","Dzieniszewski, Arthur","SO-2","Carnegie Mellon","26:42.4","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"1702","Mhatre, Aaditya","SR-4","Carnegie Mellon","25:22.7","September 29, 2018
","Paul Short Gold","
Lehigh University
Bethlehem, PA 18018
  "
"1703","Singh, Andrew","SO-2","Carnegie Mellon","25:25.5","September 29, 2018
","Paul Short Gold","
Lehigh University
Bethlehem, PA 18018
  "
"1704","Kalapos, Josh","JR-3","Carnegie Mellon","25:28.7","September 29, 2018
","Paul Short Gold","
Lehigh University
Bethlehem, PA 18018
  "
"1705","Obroin, Michael","FR-1","Carnegie Mellon","25:30.0","September 29, 2018
","Paul Short Gold","
Lehigh University
Bethlehem, PA 18018
  "
"1706","Walsh, Liam","JR-3","Carnegie Mellon","25:30.9","September 29, 2018
","Paul Short Gold","
Lehigh University
Bethlehem, PA 18018
  "
"1707","Yukevich, Evan","JR-3","Carnegie Mellon","26:02.6","September 29, 2018
","Paul Short Gold","
Lehigh University
Bethlehem, PA 18018
  "
"1708","Mitchell, William","SR-4","Carnegie Mellon","26:07.0","September 29, 2018
","Paul Short Gold","
Lehigh University
Bethlehem, PA 18018
  "
"1709","Dzieniszewski, Arthur","SO-2","Carnegie Mellon","26:39.3","September 29, 2018
","Paul Short Gold","
Lehigh University
Bethlehem, PA 18018
  "
"1710","Moore, Jared","SR-4","Carnegie Mellon","26:47.5","September 29, 2018
","Paul Short Gold","
Lehigh University
Bethlehem, PA 18018
  "
"1711","Branch-Shaw, Harrison","JR-3","Carnegie Mellon","26:53.7","September 29, 2018
","Paul Short Gold","
Lehigh University
Bethlehem, PA 18018
  "
"1712","Hartshorne, Hunter","JR-3","Carnegie Mellon","25:49.3","September 29, 2018
","Paul Short Open","
Lehigh University
Bethlehem, PA 18018
  "
"1713","Frech, Christian","FR-1","Carnegie Mellon","27:12.2","September 29, 2018
","Paul Short Open","
Lehigh University
Bethlehem, PA 18018
  "
"1714","Levine, Abigail","JR-3","Carnegie Mellon","18:39.0","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1715","Meyyappan, Parvathi","SO-2","Carnegie Mellon","18:46.8","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1716","Seballos , Kristen","FR-1","Carnegie Mellon","19:16.0","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1717","Reilly, Kathryn","JR-3","Carnegie Mellon","19:16.9","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1718","Collins, Valerie","JR-3","Carnegie Mellon","19:19.3","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1719","Chickanosky, Isabelle","SO-2","Carnegie Mellon","19:25.3","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1720","Lacey, Wade","JR-3","Carnegie Mellon","19:58.9","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1721","Ciriello, Rose","JR-3","Carnegie Mellon","20:05.0","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1722","Duan, Alice","SR-4","Carnegie Mellon","20:12.1","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1723","Lindsey, Emmalyn","JR-3","Carnegie Mellon","20:13.7","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1724","Evans, Madeline","FR-1","Carnegie Mellon","20:17.2","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1725","Jacobs, Taylor","FR-1","Carnegie Mellon","20:49.3","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1726","Hartman, Mia","FR-1","Carnegie Mellon","21:15.1","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1727","Bhargava, Tanvi","FR-1","Carnegie Mellon","21:50.7","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1728","Levine, Abigail","JR","Carnegie Mellon","18:39.0","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1729","Meyyappan, Parvathi","SO","Carnegie Mellon","18:46.8","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1730","Seballos , Kristen","FR","Carnegie Mellon","19:16.0","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1731","Reilly, Kathryn","JR","Carnegie Mellon","19:16.9","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1732","Collins, Valerie","JR","Carnegie Mellon","19:19.3","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1733","Chickanosky, Isabelle","SO","Carnegie Mellon","19:25.3","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1734","Lacey, Wade","JR","Carnegie Mellon","19:58.9","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1735","Ciriello, Rose","JR","Carnegie Mellon","20:05.0","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1736","Duan, Alice","SR","Carnegie Mellon","20:12.1","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1737","Lindsey, Emmalyn","JR","Carnegie Mellon","20:13.7","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1738","Evans, Madeline","FR","Carnegie Mellon","20:17.2","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1739","Jacobs, Taylor","FR","Carnegie Mellon","20:49.3","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1740","Hartman, Mia","FR","Carnegie Mellon","21:15.1","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1741","Bhargava, Tanvi","FR","Carnegie Mellon","21:50.7","September 15, 2018
","Allegheny Classic","
Meadville, PA
MEADVILLE, PA 16335
  "
"1742","Smith, Addison","JR-3","Calvin","24:56.3","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"1743","Ferguson, Caleb","JR-3","Calvin","25:37.5","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"1744","Ellis, Jonathan","SO-2","Calvin","25:57.6","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"1745","Johnson, Tyler","JR-3","Calvin","26:02.9","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"1746","Cummisford, Noah","SO-2","Calvin","26:11.2","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"1747","Varineau, Justin","SO-2","Calvin","26:12.0","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"1748","Koeman, Jamison","SR-4","Calvin","28:04.2","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"1749","Smith, Addison","JR-3","Calvin","25:08.0","November 10, 2018
","NCAA Division III Great Lakes Region Cross Country Championships","
Blue River Cross Country Course
725 Lee Blvd
Shelbyville, IN 46176
  "
"1750","Johnson, Tyler","JR-3","Calvin","25:18.1","November 10, 2018
","NCAA Division III Great Lakes Region Cross Country Championships","
Blue River Cross Country Course
725 Lee Blvd
Shelbyville, IN 46176
  "
"1751","Ellis, Jonathan","SO-2","Calvin","25:21.5","November 10, 2018
","NCAA Division III Great Lakes Region Cross Country Championships","
Blue River Cross Country Course
725 Lee Blvd
Shelbyville, IN 46176
  "
"1752","Ferguson, Caleb","JR-3","Calvin","25:26.5","November 10, 2018
","NCAA Division III Great Lakes Region Cross Country Championships","
Blue River Cross Country Course
725 Lee Blvd
Shelbyville, IN 46176
  "
"1753","Koeman, Jamison","SR-4","Calvin","25:47.1","November 10, 2018
","NCAA Division III Great Lakes Region Cross Country Championships","
Blue River Cross Country Course
725 Lee Blvd
Shelbyville, IN 46176
  "
"1754","Varineau, Justin","SO-2","Calvin","25:54.8","November 10, 2018
","NCAA Division III Great Lakes Region Cross Country Championships","
Blue River Cross Country Course
725 Lee Blvd
Shelbyville, IN 46176
  "
"1755","Pettinga, Jacob","JR-3","Calvin","26:01.7","November 10, 2018
","NCAA Division III Great Lakes Region Cross Country Championships","
Blue River Cross Country Course
725 Lee Blvd
Shelbyville, IN 46176
  "
"1756","Smith, Addison","JR-3","Calvin","25:09.3","October 27, 2018
","Michigan Intercollegiate Athletic Association Championships","
Kalamazoo College - Eastern Hills Golf Club
Kalamazoo, MI 49006
  "
"1757","Johnson, Tyler","JR-3","Calvin","25:16.4","October 27, 2018
","Michigan Intercollegiate Athletic Association Championships","
Kalamazoo College - Eastern Hills Golf Club
Kalamazoo, MI 49006
  "
"1758","Ellis, Jonathan","SO-2","Calvin","25:16.8","October 27, 2018
","Michigan Intercollegiate Athletic Association Championships","
Kalamazoo College - Eastern Hills Golf Club
Kalamazoo, MI 49006
  "
